drug_name,manufacturer,strength,yj_code,price,dosage_form,route_of_administration,generic_name
プレドニゾロン散「タケダ」１％,武田テバ薬品,１％１ｇ,2456002B1062,6.5,内用薬,経口,
メドロール錠２ｍｇ,ファイザー,２ｍｇ１錠,2456003F1034,5.9,内用薬,経口,
メドロール錠４ｍｇ,ファイザー,４ｍｇ１錠,2456003F2030,11.1,内用薬,経口,
エンペラシン配合錠,沢井製薬,１錠,2459100F1120,5.7,内用薬,経口,
サクコルチン配合錠,日医工,１錠,2459100F1146,5.7,内用薬,経口,
セレスタミン配合錠,高田製薬,１錠,2459100F1162,8.0,内用薬,経口,
ヒスタブロック配合錠,共和薬品工業,１錠,2459100F1170,5.7,内用薬,経口,
プラデスミン配合錠,日医工岐阜工場,１錠,2459100F1189,5.7,内用薬,経口,
ベタセレミン配合錠,東和薬品,１錠,2459100F1197,5.7,内用薬,経口,
セレスタミン配合シロップ,高田製薬,１ｍＬ,2459100Q1031,5.3,内用薬,経口,
メチルテストステロン錠,不明,２５ｍｇ１錠,2462001F1016,52.0,内用薬,経口,
メチルテストステロン錠,不明,１０ｍｇ１錠,2462001F2012,17.6,内用薬,経口,
ジュリナ錠０．５ｍｇ,バイエル薬品,０．５ｍｇ１錠,2473001F1028,43.7,内用薬,経口,
エストラジオール錠０．５ｍｇ「Ｆ」,富士製薬工業,０．５ｍｇ１錠,2473001F1036,22.1,内用薬,経口,
エチニルエストラジオール錠,不明,０．５ｍｇ１錠,2474001F1017,25.4,内用薬,経口,
エストリオール錠,不明,０．１ｍｇ１錠,2475001F1014,9.8,内用薬,経口,
エストリオール錠,不明,０．５ｍｇ１錠,2475001F2010,11.2,内用薬,経口,
エストリオール錠,不明,１ｍｇ１錠,2475001F3017,10.1,内用薬,経口,
エストリール錠１ｍｇ（持田）,持田製薬,１ｍｇ１錠,2475001F3033,11.5,内用薬,経口,
ホーリン錠１ｍｇ,あすか製薬,１ｍｇ１錠,2475001F3050,12.5,内用薬,経口,
エフメノカプセル１００ｍｇ,富士製薬工業,１００ｍｇ１カプセル,2477001M1026,229.3,内用薬,経口,
ルトラール錠２ｍｇ,富士製薬工業,２ｍｇ１錠,2478001F1040,23.6,内用薬,経口,
クロルマジノン酢酸エステル２５ｍｇ錠,不明,２５ｍｇ１錠,2478001F2012,9.4,内用薬,経口,
プロスタール錠２５,あすか製薬,２５ｍｇ１錠,2478001F2179,41.1,内用薬,経口,
クロルマジノン酢酸エステル錠２５ｍｇ「ＹＤ」,陽進堂,２５ｍｇ１錠,2478001F2373,11.4,内用薬,経口,
クロルマジノン酢酸エステル錠２５ｍｇ「日新」,日新製薬（山形）,２５ｍｇ１錠,2478001F2411,42.7,内用薬,経口,
プロスタールＬ錠５０ｍｇ,あすか製薬,５０ｍｇ１錠,2478001G1143,77.8,内用薬,経口,
プロベラ錠２．５ｍｇ,ファイザー,２．５ｍｇ１錠,2478002F1070,18.8,内用薬,経口,
メドロキシプロゲステロン酢酸エステル錠２．５ｍｇ「トーワ」,東和薬品,２．５ｍｇ１錠,2478002F1096,6.3,内用薬,経口,
メドロキシプロゲステロン酢酸エステル錠２．５ｍｇ「Ｆ」,富士製薬工業,２．５ｍｇ１錠,2478002F1100,14.5,内用薬,経口,
ヒスロン錠５,協和キリン,５ｍｇ１錠,2478002F2033,27.6,内用薬,経口,
メドロキシプロゲステロン酢酸エステル錠５ｍｇ「Ｆ」,富士製薬工業,５ｍｇ１錠,2478002F2068,15.5,内用薬,経口,
メドロキシプロゲステロン酢酸エステル２００ｍｇ錠,不明,２００ｍｇ１錠,2478002F3013,71.0,内用薬,経口,
ヒスロンＨ錠２００ｍｇ,協和キリン,２００ｍｇ１錠,2478002F3056,124.2,内用薬,経口,
デュファストン錠５ｍｇ,ヴィアトリス製薬,５ｍｇ１錠,2478003F1031,27.1,内用薬,経口,
ノアルテン錠（５ｍｇ）,富士製薬工業,５ｍｇ１錠,2479002F1026,32.2,内用薬,経口,
プレマリン錠０．６２５ｍｇ,ファイザー,０．６２５ｍｇ１錠,2479004F1033,28.4,内用薬,経口,
プラノバール配合錠,あすか製薬,１錠,2482005F1041,13.5,内用薬,経口,
ルナベル配合錠ＬＤ,ノーベルファーマ,１錠,2482009F1031,151.1,内用薬,経口,
フリウェル配合錠ＬＤ「モチダ」,持田製薬販売,１錠,2482009F1058,76.3,内用薬,経口,
フリウェル配合錠ＬＤ「あすか」,あすか製薬,１錠,2482009F1066,74.4,内用薬,経口,
フリウェル配合錠ＬＤ「サワイ」,沢井製薬,１錠,2482009F1074,74.4,内用薬,経口,
フリウェル配合錠ＬＤ「トーワ」,東和薬品,１錠,2482009F1082,76.3,内用薬,経口,
ルナベル配合錠ＵＬＤ,ノーベルファーマ,１錠,2482009F2020,170.8,内用薬,経口,
フリウェル配合錠ＵＬＤ「あすか」,あすか製薬,１錠,2482009F2038,70.6,内用薬,経口,
フリウェル配合錠ＵＬＤ「サワイ」,沢井製薬,１錠,2482009F2046,70.6,内用薬,経口,
フリウェル配合錠ＵＬＤ「トーワ」,東和薬品,１錠,2482009F2054,75.3,内用薬,経口,
フリウェル配合錠ＵＬＤ「モチダ」,持田製薬販売,１錠,2482009F2062,70.6,内用薬,経口,
ウェールナラ配合錠,バイエル薬品,１錠,2482010F1026,104.6,内用薬,経口,
ヤーズ配合錠,バイエル薬品,１シート,2482011F1020,4911.4,内用薬,経口,
ドロエチ配合錠「あすか」,あすか製薬,１シート,2482011F1039,2442.8,内用薬,経口,
ヤーズフレックス配合錠,バイエル薬品,１錠,2482011F2027,280.1,内用薬,経口,
ジェミーナ配合錠,ノーベルファーマ,１錠,2482012F1025,276.8,内用薬,経口,
アリッサ配合錠,富士製薬工業,１シート,2482013F1020,5056.8,内用薬,経口,
カリジノゲナーゼ２５単位錠,不明,２５単位１錠,2491001F5013,5.9,内用薬,経口,
カルナクリン錠２５,三和化学研究所,２５単位１錠,2491001F5056,9.6,内用薬,経口,
カリジノゲナーゼ５０単位錠,不明,５０単位１錠,2491001F6010,5.9,内用薬,経口,
カルナクリン錠５０,三和化学研究所,５０単位１錠,2491001F6060,13.5,内用薬,経口,
カリジノゲナーゼ錠５０単位「日医工」,日医工,５０単位１錠,2491001F6192,10.3,内用薬,経口,
カリジノゲナーゼ錠５０単位「テバ」,日医工岐阜工場,５０単位１錠,2491001F6214,10.3,内用薬,経口,
カリジノゲナーゼ錠５０単位「ＮＩＧ」,日医工岐阜工場,５０単位１錠,2491001F6273,10.3,内用薬,経口,
カルナクリンカプセル２５,三和化学研究所,２５単位１カプセル,2491001M3044,9.6,内用薬,経口,
セキソビット錠１００ｍｇ,あすか製薬,１００ｍｇ１錠,2499001F1032,28.8,内用薬,経口,
プロスタグランジンＥ２錠０．５ｍｇ「科研」,科研製薬,０．５ｍｇ１錠,2499005F1030,370.3,内用薬,経口,
オペプリム,ヤクルト本社,５００ｍｇ１カプセル,2499006M1026,788.9,内用薬,経口,
ボンゾール錠１００ｍｇ,田辺三菱製薬,１００ｍｇ１錠,2499007F1021,119.9,内用薬,経口,
ボンゾール錠２００ｍｇ,田辺三菱製薬,２００ｍｇ１錠,2499007F2028,278.9,内用薬,経口,
デソパン錠６０ｍｇ,持田製薬,６０ｍｇ１錠,2499008F1034,430.1,内用薬,経口,
クロミフェンクエン酸塩錠,不明,５０ｍｇ１錠,2499009F1012,92.4,内用薬,経口,
ディナゲスト錠１ｍｇ,持田製薬,１ｍｇ１錠,2499010F1023,124.2,内用薬,経口,
ジエノゲスト錠１ｍｇ「Ｆ」,富士製薬工業,１ｍｇ１錠,2499010F1031,62.0,内用薬,経口,
ジエノゲスト錠１ｍｇ「ＪＧ」,日本ジェネリック,１ｍｇ１錠,2499010F1040,64.5,内用薬,経口,
ジエノゲスト錠１ｍｇ「ＭＹＬ」,ヴィアトリス・ヘルスケア,１ｍｇ１錠,2499010F1066,62.0,内用薬,経口,
ジエノゲスト錠１ｍｇ「キッセイ」,ジェイドルフ製薬,１ｍｇ１錠,2499010F1082,62.0,内用薬,経口,
ジエノゲスト錠１ｍｇ「サワイ」,沢井製薬,１ｍｇ１錠,2499010F1090,64.5,内用薬,経口,
ジエノゲスト錠１ｍｇ「トーワ」,東和薬品,１ｍｇ１錠,2499010F1104,64.5,内用薬,経口,
ジエノゲスト錠１ｍｇ「ニプロ」,ニプロ,１ｍｇ１錠,2499010F1112,64.5,内用薬,経口,
ジエノゲスト錠１ｍｇ「モチダ」,持田製薬販売,１ｍｇ１錠,2499010F1120,62.0,内用薬,経口,
ディナゲストＯＤ錠１ｍｇ,持田製薬,１ｍｇ１錠,2499010F2020,124.2,内用薬,経口,
ジエノゲストＯＤ錠１ｍｇ「モチダ」,持田製薬販売,１ｍｇ１錠,2499010F2046,62.0,内用薬,経口,
ジエノゲストＯＤ錠１ｍｇ「キッセイ」,ジェイドルフ製薬,１ｍｇ１錠,2499010F2054,62.0,内用薬,経口,
ジエノゲストＯＤ錠１ｍｇ「トーワ」,東和薬品,１ｍｇ１錠,2499010F2062,64.5,内用薬,経口,
ジエノゲストＯＤ錠１ｍｇ「Ｆ」,富士製薬工業,１ｍｇ１錠,2499010F2070,62.0,内用薬,経口,
ディナゲスト錠０．５ｍｇ,持田製薬,０．５ｍｇ１錠,2499010F3026,104.4,内用薬,経口,
ジエノゲスト錠０．５ｍｇ「モチダ」,持田製薬販売,０．５ｍｇ１錠,2499010F3034,45.9,内用薬,経口,
デュタステリド錠０．５ｍｇＡＶ「ＤＳＥＰ」,第一三共エスファ,０．５ｍｇ１錠,2499011F1028,29.2,内用薬,経口,
デュタステリド錠０．５ｍｇＡＶ「ＮＳ」,日新製薬（山形）,０．５ｍｇ１錠,2499011F1036,31.9,内用薬,経口,
デュタステリド錠０．５ｍｇＡＶ「ＹＤ」,陽進堂,０．５ｍｇ１錠,2499011F1044,31.9,内用薬,経口,
デュタステリド錠０．５ｍｇＡＶ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,０．５ｍｇ１錠,2499011F1052,29.2,内用薬,経口,
デュタステリド０．５ｍｇカプセル,不明,０．５ｍｇ１カプセル,2499011M1019,25.3,内用薬,経口,
アボルブカプセル０．５ｍｇ,グラクソ・スミスクライン,０．５ｍｇ１カプセル,2499011M1027,73.1,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「ＢＭＤ」,ビオメディクス,０．５ｍｇ１カプセル,2499011M1043,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「ＤＳＥＰ」,第一三共エスファ,０．５ｍｇ１カプセル,2499011M1051,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「ＪＧ」,日本ジェネリック,０．５ｍｇ１カプセル,2499011M1060,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「ＴＣ」,東洋カプセル,０．５ｍｇ１カプセル,2499011M1078,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「サワイ」,沢井製薬,０．５ｍｇ１カプセル,2499011M1094,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「武田テバ」,武田テバファーマ,０．５ｍｇ１カプセル,2499011M1108,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「トーワ」,東和薬品,０．５ｍｇ１カプセル,2499011M1116,29.2,内用薬,経口,
デュタステリドカプセル０．５ｍｇＡＶ「ニプロ」,ニプロ,０．５ｍｇ１カプセル,2499011M1132,29.2,内用薬,経口,
サムスカＯＤ錠３０ｍｇ,大塚製薬,３０ｍｇ１錠,2499012F2029,2355.7,内用薬,経口,
レルミナ錠４０ｍｇ,あすか製薬,４０ｍｇ１錠,2499013F1027,858.1,内用薬,経口,
リベルサス錠３ｍｇ,ノボ　ノルディスク　ファーマ,３ｍｇ１錠,2499014F1021,139.6,内用薬,経口,
リベルサス錠７ｍｇ,ノボ　ノルディスク　ファーマ,７ｍｇ１錠,2499014F2028,325.7,内用薬,経口,
リベルサス錠１４ｍｇ,ノボ　ノルディスク　ファーマ,１４ｍｇ１錠,2499014F3024,488.5,内用薬,経口,
イスツリサ錠１ｍｇ,レコルダティ・レア・ディジーズ・ジャパン,１ｍｇ１錠,2499015F1026,3335.9,内用薬,経口,
イスツリサ錠５ｍｇ,レコルダティ・レア・ディジーズ・ジャパン,５ｍｇ１錠,2499015F2022,13249.0,内用薬,経口,
エルゴメトリンマレイン酸塩錠,不明,０．５ｍｇ１錠,2531001F1015,9.8,内用薬,経口,
メチルエルゴメトリンマレイン酸塩錠,不明,０．１２５ｍｇ１錠,2531002F1010,9.8,内用薬,経口,
パルタンＭ錠０．１２５ｍｇ,持田製薬,０．１２５ｍｇ１錠,2531002F1214,10.1,内用薬,経口,
メチルエルゴメトリン錠０．１２５ｍｇ「あすか」,あすか製薬,０．１２５ｍｇ１錠,2531002F1249,10.1,内用薬,経口,
ヘモクロンカプセル２００ｍｇ,天藤製薬,２００ｍｇ１カプセル,2559001M1104,28.3,内用薬,経口,
ヘモリンガル舌下錠０．１８ｍｇ,東菱薬品工業,１錠,2559002X1032,18.5,内用薬,経口,
ヘモナーゼ配合錠,ジェイドルフ製薬,１錠,2559101X1036,10.1,内用薬,経口,
ウロカルン錠２２５ｍｇ,日本新薬,２２５ｍｇ１錠,2590001F1024,5.9,内用薬,経口,
フラボキサート塩酸塩２００ｍｇ錠,不明,２００ｍｇ１錠,2590002F1010,9.0,内用薬,経口,
ブラダロン錠２００ｍｇ,日本新薬,２００ｍｇ１錠,2590002F1371,10.0,内用薬,経口,
セルニルトン錠,東菱薬品工業,１錠,2590003F1023,17.7,内用薬,経口,
リトドリン塩酸塩５ｍｇ錠,不明,５ｍｇ１錠,2590004F1010,11.6,内用薬,経口,
ウテメリン錠５ｍｇ,キッセイ薬品工業,５ｍｇ１錠,2590004F1192,46.3,内用薬,経口,
リトドリン塩酸塩錠５ｍｇ「あすか」,あすか製薬,５ｍｇ１錠,2590004F1354,48.0,内用薬,経口,
オキシブチニン塩酸塩２ｍｇ錠,不明,２ｍｇ１錠,2590005F1014,5.9,内用薬,経口,
ポラキス錠２,チェプラファーム,２ｍｇ１錠,2590005F1022,11.2,内用薬,経口,
オキシブチニン塩酸塩３ｍｇ錠,不明,３ｍｇ１錠,2590005F2010,5.9,内用薬,経口,
ポラキス錠３,チェプラファーム,３ｍｇ１錠,2590005F2029,11.2,内用薬,経口,
オキシブチニン塩酸塩１ｍｇ錠,不明,１ｍｇ１錠,2590005F3017,5.7,内用薬,経口,
ポラキス錠１,チェプラファーム,１ｍｇ１錠,2590005F3025,10.8,内用薬,経口,
バップフォー細粒２％,大鵬薬品工業,２％１ｇ,2590007C1025,71.1,内用薬,経口,
プロピベリン塩酸塩１０ｍｇ錠,不明,１０ｍｇ１錠,2590007F1013,12.7,内用薬,経口,
バップフォー錠１０,大鵬薬品工業,１０ｍｇ１錠,2590007F1021,28.0,内用薬,経口,
プロピベリン塩酸塩錠１０ｍｇ「トーワ」,東和薬品,１０ｍｇ１錠,2590007F1307,19.2,内用薬,経口,
プロピベリン塩酸塩錠１０ｍｇ「あすか」,あすか製薬,１０ｍｇ１錠,2590007F1323,19.2,内用薬,経口,
プロピベリン塩酸塩２０ｍｇ錠,不明,２０ｍｇ１錠,2590007F2010,19.9,内用薬,経口,
バップフォー錠２０,大鵬薬品工業,２０ｍｇ１錠,2590007F2028,48.7,内用薬,経口,
塩酸プロピベリン錠２０ｍｇ「ＳＷ」,沢井製薬,２０ｍｇ１錠,2590007F2184,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「タナベ」,ニプロＥＳファーマ,２０ｍｇ１錠,2590007F2206,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「タカタ」,高田製薬,２０ｍｇ１錠,2590007F2222,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「ＹＤ」,陽進堂,２０ｍｇ１錠,2590007F2257,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「ＮＳ」,日新製薬（山形）,２０ｍｇ１錠,2590007F2273,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「トーワ」,東和薬品,２０ｍｇ１錠,2590007F2290,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「あすか」,あすか製薬,２０ｍｇ１錠,2590007F2311,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「ＮＩＧ」,日医工岐阜工場,２０ｍｇ１錠,2590007F2346,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「ニプロ」,ニプロＥＳファーマ,２０ｍｇ１錠,2590007F2354,27.2,内用薬,経口,
プロピベリン塩酸塩錠２０ｍｇ「サワイ」,沢井製薬,２０ｍｇ１錠,2590007F2362,27.2,内用薬,経口,
タムスロシン塩酸塩０．１ｍｇ口腔内崩壊錠,不明,０．１ｍｇ１錠,2590008F1018,7.1,内用薬,経口,
ハルナールＤ錠０．１ｍｇ,アステラス製薬,０．１ｍｇ１錠,2590008F1026,17.8,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「ケミファ」,日本薬品工業,０．１ｍｇ１錠,2590008F1050,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「日医工」,日医工,０．１ｍｇ１錠,2590008F1077,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「日新」,日新製薬（山形）,０．１ｍｇ１錠,2590008F1085,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,０．１ｍｇ１錠,2590008F1093,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「サワイ」,沢井製薬,０．１ｍｇ１錠,2590008F1123,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「ＣＨ」,長生堂製薬,０．１ｍｇ１錠,2590008F1131,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「トーワ」,東和薬品,０．１ｍｇ１錠,2590008F1166,12.4,内用薬,経口,
タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「あすか」,あすか製薬,０．１ｍｇ１錠,2590008F1182,12.4,内用薬,経口,
